person_age,person_income,loan_amnt,loan_int_rate,loan_status,PD,Exposure,LGD,Expected_Loss,Loan_Grade
22,68000,13500,10.62,0,0.03,13500,0.45,182.25,B
24,68000,13500,12.21,0,0.01,13500,0.45,60.75000000000001,B
26,71000,13500,12.69,0,0.02,13500,0.45,121.50000000000001,B
26,77508,13500,12.87,0,0.17,13500,0.45,1032.7500000000002,C
25,30576,10000,6.03,0,0.195,10000,0.45,877.5000000000001,A
26,100000,13500,7.14,0,0.035,13500,0.45,212.62500000000006,A
26,185000,13500,5.99,0,0.005,13500,0.45,30.375000000000004,A
23,35000,13475,10.65,1,0.995,13475,0.45,6033.43125,B
23,30652,6000,14.54,1,0.91,6000,0.45,2457.0,D
23,29000,13475,14.26,1,0.975,13475,0.45,5912.15625,C
23,29000,13450,12.61,1,1.0,13450,0.45,6052.5,D
24,35000,13400,10.99,1,0.995,13400,0.45,5999.849999999999,B
26,38000,13400,9.99,1,1.0,13400,0.45,6030.0,B
25,30720,2000,11.12,0,0.01,2000,0.45,9.000000000000002,B
22,50000,13350,14.59,1,0.97,13350,0.45,5827.275,D
24,33000,13300,7.66,1,0.99,13300,0.45,5925.150000000001,A
24,39875,13300,16.0,1,0.955,13300,0.45,5715.674999999999,D
23,54000,13275,17.58,0,0.085,13275,0.45,507.76875000000007,D
25,24000,13250,10.37,1,0.99,13250,0.45,5902.875,B
23,30873,4200,10.99,0,0.045,4200,0.45,85.05,B
22,30000,13250,16.4,1,0.975,13250,0.45,5813.4375,E
22,33300,13250,10.99,1,0.995,13250,0.45,5932.6875,B
26,37500,13250,13.49,1,0.98,13250,0.45,5843.25,C
23,38400,13250,10.99,1,0.985,13250,0.45,5873.0625,B
26,40000,13250,11.71,1,0.98,13250,0.45,5843.25,B
25,40000,13250,10.99,1,0.96,13250,0.45,5724.0,D
26,35000,13225,13.49,1,0.975,13225,0.45,5802.46875,C
22,40000,13225,16.77,1,0.965,13225,0.45,5742.956249999999,D
23,30996,5000,11.86,0,0.005,5000,0.45,11.250000000000002,B
22,31500,13200,11.71,1,0.99,13200,0.45,5880.6,B
25,46596,13200,12.53,0,0.015,13200,0.45,89.1,B
24,60000,13200,6.62,0,0.01,13200,0.45,59.400000000000006,A
22,60000,13200,8.49,0,0.015,13200,0.45,89.1,A
26,31000,15000,7.9,1,0.15,15000,0.45,1012.5000000000001,A
26,54000,13200,14.91,1,0.935,13200,0.45,5553.900000000001,D
22,62000,13200,10.99,0,0.0,13200,0.45,0.0,A
21,31000,6000,7.51,0,0.125,6000,0.45,337.5,A
24,72000,13200,7.29,0,0.0,13200,0.45,0.0,A
23,75000,13200,6.17,0,0.0,13200,0.45,0.0,A
25,76000,13200,12.23,0,0.015,13200,0.45,89.1,C
25,31000,12000,10.99,0,0.035,12000,0.45,189.00000000000006,A
21,31000,7500,5.42,0,0.025,7500,0.45,84.37500000000001,A
26,80952,13200,16.77,0,0.04,13200,0.45,237.60000000000002,D
24,71040,13100,7.49,0,0.0,13100,0.45,0.0,A
24,31000,5000,5.42,0,0.12,5000,0.45,270.0,A
25,31000,6000,7.66,0,0.12,6000,0.45,324.0,A
24,135000,13050,10.99,0,0.01,13050,0.45,58.72500000000001,A
21,24000,13000,15.7,1,0.995,13000,0.45,5820.75,D
24,31000,8000,5.42,0,0.055,8000,0.45,198.0,A
21,24000,13000,12.87,1,0.985,13000,0.45,5762.25,C
24,31000,9000,14.84,1,0.815,9000,0.45,3300.7499999999995,D
25,31000,10000,10.38,0,0.175,10000,0.45,787.5,B
26,28000,13000,16.29,1,1.0,13000,0.45,5850.0,D
25,28000,13000,7.9,1,0.98,13000,0.45,5733.0,A
26,28800,13000,14.46,1,1.0,13000,0.45,5850.0,D
25,31000,12250,11.36,1,0.775,12250,0.45,4272.1875,B
22,30000,13000,13.11,1,0.985,13000,0.45,5762.25,C
21,31200,13000,13.11,1,0.99,13000,0.45,5791.5,C
26,33800,13000,13.57,1,0.99,13000,0.45,5791.5,C
26,34000,13000,9.63,1,0.97,13000,0.45,5674.5,B
25,35000,13000,13.22,1,0.98,13000,0.45,5733.0,C
24,36000,13000,17.27,1,0.955,13000,0.45,5586.75,D
22,31000,5000,13.79,0,0.08,5000,0.45,180.00000000000003,C
24,36000,13000,7.29,1,0.98,13000,0.45,5733.0,A
26,31000,4000,10.33,0,0.1,4000,0.45,180.00000000000003,B
22,31000,3000,12.54,0,0.08,3000,0.45,108.00000000000001,C
23,30000,13000,13.57,1,1.0,13000,0.45,5850.0,C
22,36000,13000,11.14,1,0.995,13000,0.45,5820.75,B
23,31000,18500,10.99,0,0.15,18500,0.45,1248.75,B
24,37000,13000,10.25,1,0.995,13000,0.45,5820.75,B
23,31164,4500,6.62,0,0.065,4500,0.45,131.625,A
23,38000,13000,10.99,1,0.935,13000,0.45,5469.75,D
23,38400,13000,11.71,1,0.995,13000,0.45,5820.75,B
25,38400,13000,10.74,1,0.99,13000,0.45,5791.5,B
26,31200,9250,7.9,0,0.055,9250,0.45,228.9375,A
22,39000,13000,11.83,1,0.995,13000,0.45,5820.75,B
25,40000,13000,10.99,1,0.97,13000,0.45,5674.5,B
24,40000,13000,14.26,1,0.97,13000,0.45,5674.5,C
25,31200,2400,17.58,1,0.905,2400,0.45,977.4,D
21,40800,13000,13.57,1,0.98,13000,0.45,5733.0,C
22,31200,3200,10.99,0,0.005,3200,0.45,7.200000000000001,B
26,36000,13000,5.99,1,0.98,13000,0.45,5733.0,A
21,42000,13000,15.31,1,0.945,13000,0.45,5528.249999999999,D
22,43000,13000,12.87,0,0.04,13000,0.45,234.00000000000003,C
22,37200,13000,16.0,1,0.99,13000,0.45,5791.5,E
23,44000,13000,13.47,0,0.035,13000,0.45,204.75000000000006,C
23,44100,13000,8.9,0,0.16,13000,0.45,936.0000000000001,A
23,31200,7550,9.99,0,0.065,7550,0.45,220.8375,B
24,46000,13000,10.99,0,0.005,13000,0.45,29.250000000000004,B
25,31200,11200,5.42,0,0.1,11200,0.45,504.00000000000006,A
24,46540,13000,10.99,0,0.085,13000,0.45,497.25000000000006,D
25,31200,6000,5.79,0,0.15,6000,0.45,405.0,A
22,48000,13000,9.99,0,0.04,13000,0.45,234.00000000000003,B
26,48000,13000,11.26,0,0.01,13000,0.45,58.50000000000001,B
23,49000,13000,6.17,0,0.05,13000,0.45,292.50000000000006,A
23,44000,13000,16.29,1,0.955,13000,0.45,5586.75,D
22,20640,2500,12.68,0,0.09,2500,0.45,101.25,C
26,31200,8400,7.51,0,0.065,8400,0.45,245.70000000000002,A
25,21600,2500,5.99,0,0.035,2500,0.45,39.37500000000001,A
22,21996,2500,11.89,0,0.095,2500,0.45,106.87500000000001,B
21,22000,2500,7.14,0,0.135,2500,0.45,151.875,A
22,31200,1050,7.51,1,0.675,1050,0.45,318.9375,A
23,22000,2500,7.51,0,0.02,2500,0.45,22.500000000000004,A
24,22000,2500,9.76,0,0.045,2500,0.45,50.625,B
21,22200,2500,16.29,1,0.985,2500,0.45,1108.125,D
26,22406,2500,6.76,1,0.665,2500,0.45,748.125,A
23,24000,2500,11.71,0,0.045,2500,0.45,50.625,B
21,31200,1000,14.59,0,0.39,1000,0.45,175.50000000000003,D
24,24000,2500,10.74,0,0.06,2500,0.45,67.5,B
25,31200,4750,10.99,1,0.8,4750,0.45,1710.0000000000002,E
24,31200,10000,12.18,0,0.035,10000,0.45,157.50000000000003,B
22,31200,3500,7.74,0,0.005,3500,0.45,7.875000000000001,A
22,24960,2500,7.51,0,0.03,2500,0.45,33.75,A
24,31200,6700,14.26,0,0.085,6700,0.45,256.27500000000003,C
25,24996,2500,12.98,0,0.065,2500,0.45,73.125,C
22,24996,2500,10.99,1,0.665,2500,0.45,748.125,B
23,25000,2500,6.91,0,0.045,2500,0.45,50.625,A
24,25000,2500,13.48,0,0.02,2500,0.45,22.500000000000004,C
22,25000,2500,11.14,0,0.08,2500,0.45,90.00000000000001,B
26,31303,12000,10.99,0,0.22,12000,0.45,1188.0,A
22,31356,11225,10.99,1,0.92,11225,0.45,4647.150000000001,D
21,26940,2500,5.42,0,0.055,2500,0.45,61.875,A
26,27000,2500,13.61,0,0.02,2500,0.45,22.500000000000004,C
25,27024,2500,16.69,0,0.26,2500,0.45,292.5,E
26,27200,2500,13.49,0,0.045,2500,0.45,50.625,C
22,31500,14000,8.9,0,0.05,14000,0.45,315.00000000000006,A
21,28200,2500,16.77,1,0.98,2500,0.45,1102.5,D
24,28500,2500,11.36,0,0.01,2500,0.45,11.250000000000002,B
24,29000,2500,10.99,0,0.105,2500,0.45,118.125,B
25,29000,2500,12.84,1,0.665,2500,0.45,748.125,C
23,30000,2500,9.88,0,0.115,2500,0.45,129.375,B
22,31500,4500,9.88,0,0.005,4500,0.45,10.125000000000002,B
24,31000,2500,14.54,1,0.91,2500,0.45,1023.7500000000001,D
26,31200,2500,10.37,0,0.01,2500,0.45,11.250000000000002,B
23,31577,2500,6.92,0,0.02,2500,0.45,22.500000000000004,A
21,32000,2500,7.4,0,0.045,2500,0.45,50.625,A
25,33000,2500,10.59,0,0.065,2500,0.45,73.125,B
23,33448,2500,11.66,0,0.065,2500,0.45,73.125,C
23,33500,2500,15.68,1,0.955,2500,0.45,1074.375,E
21,34368,2500,12.87,0,0.21,2500,0.45,236.25,C
21,31776,6000,8.9,0,0.01,6000,0.45,27.000000000000004,A
23,34800,2500,6.39,0,0.095,2500,0.45,106.87500000000001,A
26,35000,2500,8.9,0,0.075,2500,0.45,84.375,A
23,35000,2500,7.51,0,0.04,2500,0.45,45.00000000000001,A
24,29000,2500,10.99,1,0.945,2500,0.45,1063.125,D
22,30000,2500,8.49,1,0.6,2500,0.45,675.0,A
21,30000,2500,7.14,1,0.75,2500,0.45,843.75,A
22,30000,2500,13.16,1,0.725,2500,0.45,815.625,C
25,31920,4500,10.99,0,0.105,4500,0.45,212.625,C
26,37000,2500,7.14,0,0.0,2500,0.45,0.0,A
26,37225,2500,10.99,0,0.085,2500,0.45,95.62500000000001,C
26,31992,6500,10.99,0,0.045,6500,0.45,131.625,A
25,32000,2500,16.45,1,0.995,2500,0.45,1119.375,E
25,38060,2500,12.53,0,0.075,2500,0.45,84.375,B
23,39200,2500,7.74,0,0.01,2500,0.45,11.250000000000002,A
23,32000,10000,11.71,0,0.07,10000,0.45,315.00000000000006,B
24,40000,2500,15.27,0,0.23,2500,0.45,258.75,C
25,40000,2500,9.99,0,0.02,2500,0.45,22.500000000000004,B
23,40000,2500,10.99,0,0.01,2500,0.45,11.250000000000002,B
25,32000,5600,7.9,0,0.11,5600,0.45,277.2,A
22,34000,2500,13.57,1,0.93,2500,0.45,1046.25,C
22,35500,2500,15.62,1,0.88,2500,0.45,990.0,D
24,36000,2500,16.77,1,0.98,2500,0.45,1102.5,D
21,42000,2500,9.99,0,0.03,2500,0.45,33.75,B
22,32000,1700,7.9,0,0.055,1700,0.45,42.075,A
23,42000,2500,11.49,0,0.02,2500,0.45,22.500000000000004,B
23,42000,2500,13.61,0,0.01,2500,0.45,11.250000000000002,C
22,42000,2500,13.92,0,0.13,2500,0.45,146.25,C
25,36228,2500,7.66,1,0.655,2500,0.45,736.875,A
21,32000,2500,11.71,1,0.67,2500,0.45,753.7500000000001,B
21,42500,2500,10.99,0,0.025,2500,0.45,28.125000000000004,B
26,43000,2500,13.49,0,0.015,2500,0.45,16.875,C
22,37000,2500,17.49,1,0.99,2500,0.45,1113.75,D
25,45000,2500,12.69,0,0.05,2500,0.45,56.25000000000001,B
24,32000,6000,5.42,0,0.09,6000,0.45,243.0,A
23,32000,2000,5.99,0,0.02,2000,0.45,18.000000000000004,A
22,45000,2500,14.35,0,0.04,2500,0.45,45.00000000000001,C
26,46000,2500,8.49,0,0.02,2500,0.45,22.500000000000004,A
26,46500,2500,14.72,0,0.04,2500,0.45,45.00000000000001,C
26,47004,2500,15.65,0,0.26,2500,0.45,292.5,D
22,32000,6000,8.49,0,0.035,6000,0.45,94.50000000000003,A
24,48000,2500,13.35,0,0.01,2500,0.45,11.250000000000002,C
22,49500,2500,14.27,0,0.045,2500,0.45,50.625,C
26,32000,4900,5.99,0,0.02,4900,0.45,44.10000000000001,A
22,45630,2500,18.64,1,0.975,2500,0.45,1096.875,E
23,51873,2500,10.99,0,0.0,2500,0.45,0.0,A
26,52000,2500,14.82,0,0.075,2500,0.45,84.375,C
24,46180,2500,13.98,1,0.175,2500,0.45,196.875,C
25,54000,2500,13.98,0,0.065,2500,0.45,73.125,C
23,54000,2500,16.32,0,0.235,2500,0.45,264.375,D
25,32000,15000,11.11,0,0.2,15000,0.45,1350.0000000000002,B
22,54996,2500,14.35,0,0.05,2500,0.45,56.25000000000001,C
26,48996,2500,14.59,1,0.86,2500,0.45,967.5,D
25,55000,2500,7.88,0,0.03,2500,0.45,33.75,A
22,55000,2500,10.99,0,0.02,2500,0.45,22.500000000000004,B
23,49000,2500,10.99,1,0.865,2500,0.45,973.125,F
24,57600,2500,14.72,0,0.05,2500,0.45,56.25000000000001,C
25,32000,3250,10.74,1,0.7,3250,0.45,1023.75,B
23,59000,2500,14.96,0,0.165,2500,0.45,185.62500000000003,D
22,60000,2500,10.99,0,0.015,2500,0.45,16.875,C
25,60000,2500,8.63,0,0.045,2500,0.45,50.625,A
23,61000,2500,7.49,0,0.0,2500,0.45,0.0,A
26,32000,4800,12.61,0,0.04,4800,0.45,86.4,C
25,32000,6250,11.49,0,0.04,6250,0.45,112.50000000000001,B
23,63000,2500,14.72,0,0.135,2500,0.45,151.875,C
26,64000,2500,10.99,0,0.06,2500,0.45,67.5,B
25,65004,2500,10.08,0,0.065,2500,0.45,73.125,B
24,69996,2500,12.53,0,0.02,2500,0.45,22.500000000000004,B
24,32000,3000,10.75,0,0.005,3000,0.45,6.750000000000001,B
22,54400,2500,16.49,1,0.93,2500,0.45,1046.25,D
24,32000,4500,6.76,0,0.005,4500,0.45,10.125000000000002,A
24,64000,2500,11.14,1,0.655,2500,0.45,736.875,B
24,70082,2500,12.61,0,0.03,2500,0.45,33.75,C
24,79800,2500,9.62,0,0.085,2500,0.45,95.62500000000001,B
26,82400,2500,13.92,0,0.075,2500,0.45,84.375,C
26,85000,2500,8.59,0,0.02,2500,0.45,22.500000000000004,A
23,92500,2500,10.74,0,0.0,2500,0.45,0.0,B
24,32000,12250,8.94,0,0.04,12250,0.45,220.50000000000003,A
23,112995,2500,7.37,0,0.0,2500,0.45,0.0,A
26,121000,2500,7.66,0,0.01,2500,0.45,11.250000000000002,A
26,200004,2500,13.61,0,0.1,2500,0.45,112.50000000000001,C
23,10560,2800,9.99,1,0.975,2800,0.45,1228.5,B
23,13000,2800,15.21,1,0.925,2800,0.45,1165.5,D
25,13380,2800,14.61,1,1.0,2800,0.45,1260.0,D
22,14400,2800,6.54,1,0.955,2800,0.45,1203.3,A
22,32000,6950,7.74,0,0.005,6950,0.45,15.637500000000001,A
21,14800,2800,8.0,1,0.98,2800,0.45,1234.8,A
26,15000,2800,15.31,1,0.995,2800,0.45,1253.7,D
23,32000,1200,7.68,0,0.04,1200,0.45,21.6,A
21,15600,2800,7.4,1,0.865,2800,0.45,1089.8999999999999,A
23,32000,15000,11.58,0,0.05,15000,0.45,337.50000000000006,B
25,20800,2800,15.21,1,0.99,2800,0.45,1247.4,D
21,32000,4500,16.0,0,0.165,4500,0.45,334.12500000000006,E
24,21168,2800,14.22,0,0.065,2800,0.45,81.9,C
22,23000,2800,21.74,1,0.93,2800,0.45,1171.8000000000002,F
23,23760,2800,10.99,0,0.055,2800,0.45,69.3,B
23,24000,2800,11.49,1,0.585,2800,0.45,737.0999999999999,B
25,32000,8000,13.16,0,0.105,8000,0.45,378.0,C
21,32000,4200,11.58,0,0.07,4200,0.45,132.30000000000004,B
25,32000,2500,7.68,1,0.7,2500,0.45,787.5,A
22,32000,7500,10.99,0,0.31,7500,0.45,1046.25,C
23,26500,2800,12.29,0,0.085,2800,0.45,107.10000000000002,C
22,27000,2800,7.51,1,0.74,2800,0.45,932.4000000000001,A
22,32000,1200,9.96,0,0.095,1200,0.45,51.300000000000004,B
23,32000,2500,12.8,1,0.915,2500,0.45,1029.375,D
23,28800,2800,10.38,0,0.065,2800,0.45,81.9,B
22,29376,2800,7.43,0,0.11,2800,0.45,138.6,A
22,19200,2850,15.27,0,0.53,2850,0.45,679.725,C
25,32004,22750,6.17,0,0.29,22750,0.45,2968.875,A
24,45000,2850,11.86,0,0.25,2850,0.45,320.625,D
23,32004,9250,17.19,0,0.205,9250,0.45,853.3125,E
22,90000,2850,5.99,0,0.0,2850,0.45,0.0,A
23,28000,2875,15.23,0,0.105,2875,0.45,135.84375,C
25,36800,2875,11.28,0,0.035,2875,0.45,45.28125000000001,C
22,32004,10000,7.51,0,0.03,10000,0.45,135.0,A
26,66000,2875,7.49,0,0.035,2875,0.45,45.28125000000001,A
24,32004,14000,12.73,0,0.13,14000,0.45,819.0,C
21,19000,2900,8.0,0,0.18,2900,0.45,234.9,A
26,31200,2900,9.91,0,0.045,2900,0.45,58.725,B
22,31500,2900,10.99,1,0.905,2900,0.45,1181.025,D
25,50000,2900,8.0,0,0.05,2900,0.45,65.25000000000001,A
22,27000,2925,10.71,0,0.035,2925,0.45,46.06875000000001,B
22,32004,10000,10.83,0,0.035,10000,0.45,157.50000000000003,B
22,32004,6600,9.07,0,0.0,6600,0.45,0.0,A
22,25000,2975,9.96,0,0.01,2975,0.45,13.387500000000001,B
21,49800,2975,7.9,0,0.005,2975,0.45,6.6937500000000005,A
22,32112,15000,13.98,0,0.115,15000,0.45,776.2500000000001,C
24,10000,3000,7.9,1,0.97,3000,0.45,1309.5,A
23,32198,1000,10.95,0,0.06,1000,0.45,27.0,B
21,12000,3000,8.9,1,0.995,3000,0.45,1343.25,A
21,12000,3000,7.88,1,0.935,3000,0.45,1262.25,A
23,13200,3000,10.99,1,1.0,3000,0.45,1350.0,C
21,32268,8000,8.0,0,0.13,8000,0.45,468.0,A
23,14000,3000,7.74,1,0.985,3000,0.45,1329.75,A
21,14400,3000,13.43,1,0.985,3000,0.45,1329.75,C
22,32352,1000,15.27,1,0.84,1000,0.45,378.0,C
21,14400,3000,9.63,1,0.995,3000,0.45,1343.25,B
23,32388,6000,10.71,0,0.01,6000,0.45,27.000000000000004,B
26,14400,3000,10.99,1,0.945,3000,0.45,1275.7499999999998,B
22,15000,3000,9.91,1,0.98,3000,0.45,1323.0,B
22,15000,3000,7.51,1,0.965,3000,0.45,1302.75,A
22,32400,4200,10.99,0,0.005,4200,0.45,9.450000000000001,B
25,32400,10000,13.99,0,0.14,10000,0.45,630.0000000000001,C
25,32400,4800,7.29,0,0.015,4800,0.45,32.4,A
22,32400,3625,6.92,0,0.01,3625,0.45,16.312500000000004,A
21,32400,10000,5.42,0,0.075,10000,0.45,337.5,A
22,16320,3000,13.92,1,0.995,3000,0.45,1343.25,C
26,17280,3000,10.99,1,0.925,3000,0.45,1248.75,C
25,17400,3000,11.83,1,0.885,3000,0.45,1194.75,B
23,17520,3000,10.37,1,0.97,3000,0.45,1309.5,B
21,17916,3000,6.0,1,0.95,3000,0.45,1282.5,A
23,18000,3000,11.71,1,0.99,3000,0.45,1336.5,B
21,18000,3000,7.9,1,0.945,3000,0.45,1275.7499999999998,A
22,32400,5500,10.99,0,0.045,5500,0.45,111.375,A
21,32400,5000,16.0,1,0.8,5000,0.45,1800.0000000000002,E
24,18000,3000,15.27,1,0.93,3000,0.45,1255.5000000000002,C
23,18000,3000,15.99,1,1.0,3000,0.45,1350.0,D
22,18000,3000,13.99,1,0.98,3000,0.45,1323.0,C
26,32450,3250,6.99,0,0.205,3250,0.45,299.8125,A
22,18000,3000,10.59,1,0.995,3000,0.45,1343.25,B
23,18000,3000,13.06,1,0.96,3000,0.45,1296.0,C
22,18000,3000,10.99,1,0.93,3000,0.45,1255.5000000000002,B
22,18000,3000,11.86,1,0.985,3000,0.45,1329.75,B
25,32500,12500,7.9,0,0.07,12500,0.45,393.7500000000001,A
21,18008,3000,9.7,1,0.975,3000,0.45,1316.25,B
22,32500,2500,6.99,0,0.05,2500,0.45,56.25000000000001,A
21,18864,3000,10.99,1,0.965,3000,0.45,1302.75,B
22,32500,14500,11.99,0,0.05,14500,0.45,326.25000000000006,B
22,19000,3000,13.06,1,0.9,3000,0.45,1215.0,C
23,19200,3000,12.99,1,0.88,3000,0.45,1188.0,C
23,19200,3000,9.99,1,0.89,3000,0.45,1201.5,B
24,32500,6600,12.73,0,0.055,6600,0.45,163.35,C
26,32500,3000,13.22,0,0.05,3000,0.45,67.50000000000001,C
26,32500,3500,8.59,0,0.155,3500,0.45,244.12500000000003,A
21,19200,3000,10.99,1,0.945,3000,0.45,1275.7499999999998,B
22,19200,3000,10.99,1,0.985,3000,0.45,1329.75,E
22,20000,3000,13.11,0,0.065,3000,0.45,87.75,C
21,20004,3000,10.37,0,0.035,3000,0.45,47.250000000000014,B
24,20004,3000,10.99,0,0.07,3000,0.45,94.50000000000003,C
23,20800,3000,11.46,0,0.06,3000,0.45,81.0,B
25,32760,6000,10.59,0,0.005,6000,0.45,13.500000000000002,B
26,21000,3000,10.59,0,0.04,3000,0.45,54.00000000000001,B
23,21000,3000,12.68,0,0.05,3000,0.45,67.50000000000001,C
22,21600,3000,13.49,0,0.005,3000,0.45,6.750000000000001,C
21,32900,3000,9.99,0,0.285,3000,0.45,384.75,B
22,32968,16500,8.9,0,0.01,16500,0.45,74.25000000000001,A
24,22000,3000,10.33,0,0.03,3000,0.45,40.5,B
22,22800,3000,6.62,0,0.075,3000,0.45,101.25,A
22,23000,3000,5.79,0,0.07,3000,0.45,94.50000000000003,A
24,23000,3000,8.0,0,0.02,3000,0.45,27.000000000000004,A
22,33000,12000,9.91,0,0.01,12000,0.45,54.00000000000001,B
24,30000,3000,6.03,0,0.065,3000,0.45,87.75,A
22,30000,3000,10.99,0,0.07,3000,0.45,94.50000000000003,B
24,30000,3000,19.29,1,0.915,3000,0.45,1235.25,E
24,30000,3000,7.49,0,0.02,3000,0.45,27.000000000000004,A
22,33000,8875,10.65,0,0.01,8875,0.45,39.93750000000001,B
23,30000,3000,7.49,0,0.01,3000,0.45,13.500000000000002,A
24,30000,3000,10.37,0,0.03,3000,0.45,40.5,B
23,30000,3000,5.79,0,0.005,3000,0.45,6.750000000000001,A
25,30000,3000,12.98,0,0.055,3000,0.45,74.25,C
23,30000,3000,15.2,1,0.92,3000,0.45,1242.0,D
21,30000,3000,9.62,0,0.09,3000,0.45,121.5,B
25,30000,3000,13.61,0,0.035,3000,0.45,47.250000000000014,C
22,30000,3000,11.12,0,0.02,3000,0.45,27.000000000000004,B
21,30000,3000,16.32,0,0.17,3000,0.45,229.50000000000003,D
24,30000,3000,11.86,0,0.105,3000,0.45,141.75,B
24,30000,3000,13.98,1,0.68,3000,0.45,918.0000000000001,C
25,30000,3000,10.99,0,0.035,3000,0.45,47.250000000000014,B
25,33000,8000,6.62,0,0.105,8000,0.45,378.0,A
21,33000,2000,14.27,1,0.885,2000,0.45,796.5,C
25,30000,3000,12.21,1,0.975,3000,0.45,1316.25,B
21,30000,3000,11.89,0,0.055,3000,0.45,74.25,B
25,33000,3000,11.99,0,0.315,3000,0.45,425.25000000000006,B
24,30960,3000,15.62,0,0.21,3000,0.45,283.5,D
25,33000,5000,8.49,0,0.005,5000,0.45,11.250000000000002,A
26,31131,3000,13.36,1,0.985,3000,0.45,1329.75,D
22,31200,3000,11.86,0,0.04,3000,0.45,54.00000000000001,B
23,31200,3000,11.89,0,0.115,3000,0.45,155.25,B
22,31356,3000,7.68,0,0.04,3000,0.45,54.00000000000001,A
23,33000,8325,15.99,0,0.15,8325,0.45,561.9375,D
24,33000,1250,19.29,0,0.22,1250,0.45,123.75,E
23,33000,8000,7.49,0,0.025,8000,0.45,90.00000000000001,A
25,32000,3000,8.94,0,0.045,3000,0.45,60.75,A
24,32000,3000,12.29,0,0.075,3000,0.45,101.25,C
24,33000,2050,13.49,1,0.875,2050,0.45,807.1875,C
25,32004,3000,9.32,0,0.03,3000,0.45,40.5,A
23,32400,3000,10.0,0,0.015,3000,0.45,20.25,B
22,32400,3000,16.45,0,0.76,3000,0.45,1026.0,E
26,32640,3000,10.75,0,0.015,3000,0.45,20.25,B
26,33000,3000,5.99,0,0.015,3000,0.45,20.25,A
22,33000,12375,7.29,0,0.01,12375,0.45,55.68750000000001,A
25,33000,3000,5.99,0,0.02,3000,0.45,27.000000000000004,A
25,33000,3000,10.95,0,0.075,3000,0.45,101.25,B
26,33189,3000,11.12,0,0.075,3000,0.45,101.25,B
23,34008,3000,10.0,0,0.02,3000,0.45,27.000000000000004,B
22,34500,3000,11.83,0,0.095,3000,0.45,128.25,B
25,29000,3000,6.62,1,0.16,3000,0.45,216.00000000000003,A
22,35000,3000,10.99,0,0.005,3000,0.45,6.750000000000001,B
23,35000,3000,13.85,0,0.07,3000,0.45,94.50000000000003,C
22,35000,3000,10.01,0,0.06,3000,0.45,81.0,B
22,29244,3000,13.3,1,0.945,3000,0.45,1275.7499999999998,D
24,35256,3000,10.74,0,0.035,3000,0.45,47.250000000000014,B
22,36000,3000,11.71,0,0.03,3000,0.45,40.5,B
23,36000,3000,7.29,0,0.015,3000,0.45,20.25,A
26,36000,3000,7.88,0,0.03,3000,0.45,40.5,A
24,36000,3000,13.92,0,0.075,3000,0.45,101.25,C
23,33000,3000,14.35,0,0.08,3000,0.45,108.00000000000001,C
24,36600,3000,9.33,0,0.05,3000,0.45,67.50000000000001,B
25,37000,3000,11.71,0,0.08,3000,0.45,108.00000000000001,B
21,33000,7800,9.88,0,0.09,7800,0.45,315.90000000000003,B
21,37000,3000,6.39,0,0.015,3000,0.45,20.25,A
25,31000,3000,10.99,1,0.965,3000,0.45,1302.75,B
24,38000,3000,13.06,0,0.045,3000,0.45,60.75,C
21,38000,3000,7.05,0,0.05,3000,0.45,67.50000000000001,A
22,38000,3000,10.28,0,0.135,3000,0.45,182.25000000000003,C
22,33000,12500,14.26,0,0.135,12500,0.45,759.3750000000001,C
24,33000,8125,8.59,0,0.075,8125,0.45,274.21875,A
25,33000,4400,8.0,0,0.0,4400,0.45,0.0,A
24,38400,3000,17.56,0,0.235,3000,0.45,317.25,E
25,38748,3000,7.29,0,0.025,3000,0.45,33.75000000000001,A
24,33000,4000,13.04,0,0.055,4000,0.45,99.0,C
26,33000,3000,11.49,1,0.635,3000,0.45,857.25,B
22,39996,3000,14.35,0,0.025,3000,0.45,33.75000000000001,C
26,33000,7000,7.43,0,0.18,7000,0.45,567.0,A
23,33012,12200,10.99,0,0.03,12200,0.45,164.7,B
23,40000,3000,13.49,0,0.07,3000,0.45,94.50000000000003,C
24,40000,3000,10.74,0,0.045,3000,0.45,60.75,B
21,40000,3000,10.99,0,0.02,3000,0.45,27.000000000000004,A
21,33168,6425,9.63,0,0.035,6425,0.45,101.19375000000002,B
25,40000,3000,10.25,0,0.0,3000,0.45,0.0,B
24,40000,3000,14.22,0,0.055,3000,0.45,74.25,C
22,37000,3000,20.3,1,0.975,3000,0.45,1316.25,E
23,43000,3000,8.49,0,0.135,3000,0.45,182.25000000000003,A
22,37000,3000,11.11,1,0.74,3000,0.45,999.0,B
23,37000,3000,10.75,1,0.705,3000,0.45,951.7499999999999,B
25,43200,3000,13.8,0,0.055,3000,0.45,74.25,C
22,43200,3000,13.72,0,0.035,3000,0.45,47.250000000000014,C
22,43500,3000,5.42,0,0.005,3000,0.45,6.750000000000001,A
24,43500,3000,8.0,0,0.045,3000,0.45,60.75,A
21,33280,11200,13.92,1,0.8,11200,0.45,4032.0000000000005,C
23,43949,3000,11.49,0,0.055,3000,0.45,74.25,B
23,44000,3000,9.25,0,0.03,3000,0.45,40.5,B
23,33300,9000,13.57,0,0.015,9000,0.45,60.75,C
